,Name,d34S,Replicate,Time_min,ID,f_R,Real_conc,minus_ln_f_R,d34S_approx,r34_approx,f34_approx,conc_s_cell_lysate,F34_approx_DMSP,R34_approx_DMSP,d34S_approx_DMSP
0,DddP,10.82,a,0,DddP_0_a,1.0,207.1939753,0.0,10.761882644030702,0.045488833147453285,0.04350963081117639,263.58696316807385,0.04365492195562189,0.04564766730947314,14.291177759404805
1,DddP,10.946961227426467,a,3,DddP_3_a,0.8613761492899933,178.4719486,0.14922399505519132,10.887476968231354,0.04549448545721677,0.04351480193348038,263.58696316807385,0.043691112499172444,0.04568723878887368,15.170456040477731
2,DddP,10.464304711576363,a,15,DddP_15_a,0.5126021591420279,106.20807909999999,0.6682552529228636,10.40993285520969,0.04547299382318228,0.043495139608429705,263.58696316807385,0.04374261379204761,0.04574355651830241,16.421836000897862
3,DddP,10.620074845886435,a,25,DddP_25_a,0.46806465139529563,96.98017582,0.759148848598453,10.564077962849925,0.045479931046679085,0.04350148644283108,263.58696316807385,0.04378975876486087,0.04579511584010806,17.567484142875898
4,DddP,10.67363568924431,a,38,DddP_38_a,0.4223347261101563,87.50521081,0.8619570895204421,10.61707455913003,0.045482316131996374,0.04350366852714326,263.58696316807385,0.04382972761765461,0.045838831099037074,18.53883720599203
5,DddP,10.378300946012805,a,51,DddP_51_a,0.38232182024261785,79.21477778,0.9614925636788467,10.324816116899823,0.045469163186933025,0.043491634940554434,263.58696316807385,0.0438117768839829,0.04581919733461001,18.10257495606016
6,DddP,10.52,b,0,DddP_0_b,1.0,202.639093,0.0,10.465049847764156,0.0454754743358737,0.04349740902794633,257.7923564894452,0.0436271519272199,0.04561730502401284,14.316527769730435
7,DddP,10.605671790017206,b,3,DddP_3_b,0.8140706916804054,164.9625466,0.2057080719341667,10.54982615956321,0.04547928965139806,0.043500899636723135,257.7923564894452,0.04366572999521703,0.045659484727028174,15.253760780103619
8,DddP,10.269067742878727,b,15,DddP_15_b,0.5338194264420637,108.17268440000001,0.6276976499386867,10.216699079822412,0.04546429743373787,0.043487183202082925,257.7923564894452,0.0437058598838794,0.045703364739401516,16.228774664789412
9,DddP,10.44885456684515,b,25,DddP_25_b,0.4987827620211466,101.0728865,0.6955846246724928,10.394642594308838,0.04547230569263558,0.043494510036312946,257.7923564894452,0.043747235039347014,0.04574861024443373,17.234129796658802
10,DddP,10.223816817435221,b,38,DddP_38_b,0.43985746210382015,89.13231717,0.821304554316935,10.171907112677207,0.04546228159365248,0.04348533887262959,257.7923564894452,0.04374539482523636,0.04574659780827044,17.18941346466315
11,DddP,10.292856654102783,b,51,DddP_51_b,0.385709889354864,78.15990214,0.9526697740788583,10.240245907007338,0.04546535714692191,0.04348815275046225,257.7923564894452,0.04379399737401652,0.04579975157418708,18.37049015514166
12,DddP,11.17,c,0,DddP_0_c,1.0,200.0756246,0.0,11.108076248841286,0.04550441341754098,0.043523884580072045,254.5311764780333,0.04368730901073624,0.045683079836097984,14.378044108877587
13,DddP,11.25191190636638,c,3,DddP_3_c,0.8020709460276753,160.47484550000001,0.22055821364695857,11.189080025480546,0.04550805895200674,0.043527219673106084,254.5311764780333,0.04373626259250654,0.045736611022267774,15.567507077464938
14,DddP,10.753704065630282,c,15,DddP_15_c,0.48993970952721444,98.0249934,0.7134729372289207,10.696294202451515,0.045485881372434235,0.04350693030184572,254.5311764780333,0.043796467201286694,0.045802452824137516,17.030511929640703
15,DddP,10.90014030046376,c,25,DddP_25_c,0.4720177034998995,94.43923685,0.7507387866849258,10.841161965543357,0.045492401073678294,0.043512895002354335,254.5311764780333,0.04382950127631274,0.04583858353172066,17.83333626016651
16,DddP,10.689262172518967,c,38,DddP_38_c,0.42351295446112025,84.73461889,0.8591711763115345,10.632535892957351,0.0454830119615946,0.043504305130943055,254.5311764780333,0.043831369383800826,0.04584062683122523,17.87873837561197
17,DddP,10.488898461231237,c,51,DddP_51_c,0.35883580852757213,71.79429852,1.0248903529757816,10.434271617351637,0.0454740891770031,0.04349614174828598,254.5311764780333,0.04385321508078128,0.04586452182076445,18.409685048482874
